id,question,answer,question_answer_id,bot_id,answer_id
3195797,カードキーなくした,カードキーを失くした際の手順について知りたいのですか？,9349,2,4037
3195798,総務の山田さんに連絡をとりたい,総務の山田さんの連絡先を知りたいのですか？,9354,2,4060
3195799,今週の予定は？,今週の予定について確認したいのですか？,9361,2,4056
3195800,PCが壊れた,パソコンが壊れた・ログインができない時の対応方法を知りたいのですか？,9363,2,4046
3195801,来週の予定は？,今週の予定について確認したいのですか？,9372,2,10789
3195802,好きな本は？,私は村上春樹が好きなんです！,13601,2,7022
3195803,こんにちは！,こんにちは！ご機嫌いかがですか？,13717,2,7079
3195804,好きな食べ物は？,ヘルシーなものがすきです！豆腐とかフルーツとかかな。,13725,2,7083
3195805,こんばんは！,こんばんは！今日もあと一息、頑張りましょう！,13951,2,7316
3195806,好きな食物はなんですか？,ラーメンが好きです。特にとんこつラーメンが好きですね！,13962,2,7327
3195807,cardkey,カードキーを失くした際の手順について知りたいのですか？,13963,2,10771
3195808,カードキ,カードキーを無くした際の手順について知りたいのですか？,13964,2,7328
3195809,カードキー,カードキーを失くした際の手順について知りたいのですか？,13965,2,10780
3195810,君は誰？,"私は、はな子です。
何かあればご質問ください。",15149,2,8612
3195811,パスWordの変更方法を教えてください,"パスワードを変更する場合についてお答えします。

右上の「パスワード変更」ボタンをクリックしてください。
画面の手順通りに従って、現在のパスワード、新しいパスワードを入力すると変更できます。",16756,2,14054
3195812,おはよう,おはようございます！,17364,2,14736
3195813,捺印申請の方法が知りたい,捺印申請の方法は社内マニュアルに記載がございます。社内マニュアル（manual@XXX.com）の「捺印申請」をご覧ください。,16795,20,14104
3195814,捺印してもらう印鑑の種類に規定はありますか,角印、丸印、実印についてですか？,16796,20,14105
3195815,収入印紙について教えてほしい,収入印紙の申請についてですか？それとも金額についてですか？,16797,20,14108
3195816,契約書が見たい,保管されている契約書ですか？,16798,20,14111
3195817,出張申請の方法は？,人事部（内線XXX）にお問合せください。,16799,20,14114
3195818,小口申請の方法は？,経理部（内線XXX）にお問合せください,16800,20,14115
3195819,Suicaを登録したい。,経理部（内線XXX）にお問合せください,16801,20,14116
3195820,パスモを登録したい。,経理部（内線XXX）にお問合せください,16802,20,14117
3195821,ICOCAを登録したい。,経理部（内線XXX）にお問合せください,16803,20,14118
3195822,席替えをしました,座席を変更された場合は、座席表の更新をいたします。総務部（内線XXX）に新しい座席情報をご連絡ください。,16804,20,14119
3195823,座席変更したい,座席変更を行う場合は、座席が決まり次第新しい座席情報を総務部（内線XXX）にご連絡ください。,16805,20,14120
3195824,座席変更する予定,座席変更する予定がある場合は、変更予定日や新しい座席の情報を総務部（内線XXX）にご連絡ください。,16806,20,14121
3195825,社内目標は,今年の目標ですか？,16807,20,14413
3195826,カードキーを忘れた,貸し出し用のカードキーを総務部でお渡しますので、取りに来てください。,16808,20,14125
3195827,カードキーが無い,まだカードキーを受け取っていないのですか？,16809,20,14126
3195828,カードキーの入れ物が壊れた,総務部（内線XXX）に連絡してください。,16810,20,14129
3195829,カードキーの入れ物が欲しい,総務部（内線XXX）に連絡してください。,16811,20,14130
3195830,カードケースが壊れた,総務部（内線XXX）に連絡してください。,16812,20,14131
3195831,カードケースを取り替えたい,総務部（内線XXX）に連絡してください。,16813,20,14132
3195832,会議室を予約したい,社内ネットワークから予約が可能です。空き状況のご確認もできます。,16814,20,14133
3195833,作業室を予約したい,作業室の予約は総務部でしかできません。利用用途と日時を総務部（内線XXX）まで後連絡ください。,16815,20,14134
3195834,視聴室を予約したい,社内ネットワークから予約が可能です。空き状況のご確認もできます。,16816,20,14135
3195835,部屋が暑い,"部屋ごとの空調設定をご変更ください。
空調機器が壊れている場合は、総務部で対応いたします。内線XXXまでご連絡ください。",16817,20,14414
3195836,部屋が寒い,"部屋ごとの空調設定をご変更ください。
空調機器が壊れている場合は、総務部で対応いたします。内線XXXまでご連絡ください。",16818,20,14415
