id,question
8279,e-DKI 暗号メールにて、「現在のセキュリティ設定では、このファイルをダウンロードできません。」というセキュリティの警告が表示され、ダウンロードできません。どうしたらいいでしょうか？
8280,e-DKI 暗号メールにて、「ダウンロードされたファイルは利用できません。セキュリティや言語の設定が原因であるか、または要求されたファイルをサーバが取得できなかったことが原因です」と表示され、正常にダウンロードできません。どうしたらいいでしょうか？
8281,e-DKI 暗号メールにて、ボタンをクリックしてもダウンロードできません。どうしたらいいでしょうか？（広告を除去するソフトウェアをお使いの方） 
8282,e-DKI 暗号メールからダウンロードしようとするとファイルの拡張子の.exeがなくなります。どうしたらいいでしょうか？ 
8283,e-DKI 暗号メールにて、宛先やCCを入力後次へ進むと画面が表示されない。対処方法を教えて欲しい。
8284,e-DKI 暗号メールのパスワードを教えてくだださい。
8285,e-DKI 暗号メールを利用した際、証明書の有効期限切れになっているため利用できない。
8286,Outlook2010にて、フリーメールの色付き表示手順を設定方法を教えて欲しい。
8287,Outlook2010にて、フリーメールドメイン一覧の設定方法を教えて欲しい。
8288,Outlook2010にて、なりすましメール強調表示の設定方法を教えて欲しい。
8289,e-DKI 同報メールにて、利用したいがメールのパスワードがわからない。
8290,集中購買パソコンの事前インストールについて、キッティング内容を確認したい。
8291,iOS対応しているシステム状況が知りたい。
8292,windows7に対応したシステム状況を確認したい。
8293,Windowsユーザアカウントのパスワードを入力してもログインできない。
8294,端末のコンピュータ名の規則について、既存で 全社認証システム(ActiveDirectory)参加端末のコンピュータ名を新しい命名規則を変更する必要があるか教えて欲しい。
8295,ＶＰＮ利用するため、iPad送付先はどこですか？
8296,Thunderbirdの個人アドレス帳をOutlook2010に移行することはできますか？
8297,「e-DKI 同報メール」とは何ですか？
8298,e-DKI 同報メールを社外の方が利用することはできますか？
8299,e-DKI 同報メールの控え通知とは何ですか？
8300,e-DKI 同報メールは何人まで一斉に送信できますか？
8301,e-DKI 同報メールに添付できるファイルの容量はいくらまでですか？
8302,e-DKI 同報メールの個々のメール本文を確認することはできますか？
8303,e-DKI 同報メールにて、送信先にはどのようにメールが届くのですか？
8304,e-DKI 同報メールにて、Excelインポートとは何ですか？
8305,e-DKI 同報メールにて、Excelの内容が正常にインポートできません。
8306,e-DKI 同報メールにて、Excelファイルを読み込むことができません。
8307,e-DKI 同報メールにて、ワイルドカードとは何ですか？
8308,e-DKI 同報メールにて、使用したワイルドカードが正常に表示されません。
8309,e-DKI 同報メールにて、ワイルドカードを使用できないと表示されます。何故ですか？
8310,e-DKI 同報メールにて、パスワードが分からない。教えて欲しい。
8311,標準パソコンが故障したので、修理の連絡先を教えて欲しい。
8312,標準パソコンの購入をしたいので、情報を教えて欲しい。
8313,ダイキン標準ソフトを確認したい。
8314,windows7の標準設定の手順書が欲しい。
8315,Windows７のHomeエディションからProfessionalにアップグレードすることで、Homeエディションの設定が移行されるか教えて欲しい。
8316,Windowsユーザアカウントのパスワードが不明になった。
8317,全社認証システム(ActiveDirectory)認証にて、メールID・パスワードを入力する画面が出てきたが、何を入力すればいいのか
8318,全社認証システム(ActiveDirectory)にて、FAQに反映されていない異常が発生した。
8319,全社認証システム(ActiveDirectory)にて、現在のコンピュータ名を確認したい
