id,question,answer,question_answer_id,bot_id
3187362,はじめまして,はじめまして！,16355,13
3187363,あけましておめでとう,"明けましておめでとうございます。
本年も宜しくお願い致します。",16356,13
3187364,メリーChristmas,メリークリスマス！,16357,13
3187365,分かりません,何かお困りですか？,16358,13
3187366,また明日,お疲れ様です。また明日！,16359,13
3187367,今日はいい天気ですね,本当ですね。いい天気だと気持ちがいいですね！,16360,13
3187368,行ってきます,行ってらっしゃいませ！,16361,13
3187369,暑いですね,本当ですね。暑いですね。,16362,13
3187370,寒いですね,本当ですね。寒いですね。,16363,13
3187371,涼しいですね,本当ですね。涼しいですね。,16364,13
3187372,休みの日は何してますか,お休みの日は友人と遊んでいます。,16365,13
3187373,旅行は好きですか？,はい。ドイツが好きです。,16366,13
3187374,好きな音楽は何ですか,ロックをよく聴きます。クラシックも好きです。,16367,13
3187375,あああ,いいい,16368,13
3187376,ぺろっ,ペロッ,16369,13
3187377,ほげほげ,ほげほげ,16370,13
3187378,昨日は何してた,昨日はカレーを作っていました。,16371,13
3187379,お疲れ様,お疲れ様です！,16372,13
3187380,おつかれー,お疲れ様です！,16373,13
3187381,サンキュー,"どういたしまして。
また質問してくださいね。",16374,13
3187382,普段は何をしているの,普段は社内でみなさんの質問に答えていますよ。,16375,13
3187383,どのくらい話せるの,"話せるレベルはですね、
簡単な日常会話に答えられます！",16376,13
3187384,性別は？,"性別は秘密です。
というか、、チャットボットに性別があるのか私自身わかっておりません。",16377,13
3187385,転職経験はありますか,転職したことはありません。,16378,13
3187386,お給料は時給制なの,いいえ。月給で働いています。,16379,13
3187387,お給料もらってますか,はい。いただいています。,16380,13
3187388,友達はいますか,はい！たくさんいますよ！,16381,13
3187389,暇です,暇な時は体を動かすといいですよ！,16382,13
3187390,特技は,"特技は卓球です。
カットが得意です。",16383,13
3187391,どこの学校卒業してるの,"AI界のチャットボット大学を卒業しております。
チャットボットの心得や対応を学ぶんですよ。",16384,13
3187392,実は人間が中に入ってるんじゃないの？	,"私の中に人間は入っていませんが、
私は着ぐるみを着ているかもしれませんね。",16385,13
3187393,今日の予定は？,今日の予定は1日チャット対応です。,16386,13
3187394,今日の天気は？,"今日のお天気はどうでしょう？
私の靴投げ天気予報では、曇り時々晴れです。
当たっていますか？",16387,13
3187395,日本人ですか,"なに人なのかをお答えするのは難しいですね。
いつも日本語で対応しているので日本人に近いと思います♪",16388,13
3187396,兄弟はいますか？,"兄弟はいます。
私は６人兄弟の４番目です。
兄、姉、兄、私、双子の妹です。",16389,13
3187397,申し訳ありません,"どうかしましたか？
何かお困りでしたら、ご質問くださいね。",16390,13
3187398,ごめんなさい,"素直に謝れることは素晴らしいですよね！
私も常に謙虚にいられるように心がけます。",16391,13
3187399,お腹が空きましたね,"もうこんな時間ですね！
私もお腹が空きました。
",16392,13
3187400,"あなたは誰ですか
","私は日常会話くんです。
日常的な会話にお答えしております。",16393,13
3187401,何年齢ですか,人間でいうと43歳です。,16394,13
3187402,君の名前は,私の名前は日常会話くんです。,16395,13
3187403,サンキュウ,"どういたしまして！
またのご利用をお待ちしています！",16396,13
3187404,ごきげんよう,ごきげんよう！,16397,13
3187405,いいい,ううう,16398,13
3187406,バイバイ,"さようなら
また質問して下さいね！",16400,13
3187407,123,456,16402,13
3187408,こんにちわ,こんにちわ,16414,13
3187409,退職時、キャリアブリッチを登録したい,"キャリアブリッチ制度については、要件等がありますので、以下のTTCライブラリーの内容を確認してください。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/G013397?OpenDocument",16417,13
3187410,海外給与,海外給与については、TTCライブラリー⇒コーポレート部門HP⇒とよつう人事navi⇒駐在ウォーカー⇒海外給与より確認して下さい。,16419,13
3187411,特にない,何かありましたらご質問くださいね！,16420,13
3187412,PUM？,パワーアップミーティング,16446,13
3187413,結婚した場合の手続ききは,"結婚による社内手続きについて、こちら【結婚】を確認して下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/GG006192?OpenDocument",16447,13
3187414,社会保険の扶養手続ききについて教えてください,"社会保険の扶養手続きについては、こちらをご確認のうえ手続きして下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T000562?OpenDocument",16448,13
3187415,扶養家族が減りました,"扶養の増減については、こちらを確認して下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T000562?OpenDocument",16449,13
3187416,ありません,"ご質問はないですね！
次回のご利用をお待ちしています！",16450,13
3187417,年金の試算をお願したいのですが,"年金とは、＝厚生年金保険のこととと思いますが、会社では試算できません。
日本年金機構でご確認下さい。
（年金手帳（基礎年金番号）が必要な場合は、弁護士法人クローバーへメールでclover@pp.toyota-tsusho.comへ依頼下さい）",16451,13
3187418,サンキュウー,こちらこそご利用有難うございました！,16455,13
3187419,立替払い,何の立替払いでしょうか？,16459,13
3187420,年は,人間でいうと43歳です。,16460,13
3187421,カードキーを再発行したい,"こちらを確認して下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T052099?OpenDocument",16461,13
3187422,趣味は何ですか？,ロックをよく聴きます。クラシックも好きです。,16464,13
3187423,趣味は何,ロックをよく聴きます。クラシックも好きです。,16465,13
3187424,趣味はなんですか,ロックをよく聴きます。クラシックも好きです。,16468,13
3187425,就労証明書を記入欲しい,"就労証明書の記入については、THR名古屋/厚生G担当へ依頼して下さい。
 https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/G006203?OpenDocument",16469,13
3187426,おもしろいねー,ありがとう！,16470,13
3187427,どのくらい通勤時間かかりますか？,"通勤時間はこちらで確認して下さい。
http://www.jorudan.co.jp/",16471,13
3187428,巨人の時期監督は誰だと思います？,川相さん、桑田さん、江川さん、松井さんあたり・・・！？,16472,13
3187429,交通費は、いくらまででる？,月額10万円までです。但し、最も経済的かつ合理的なルートとなります。,16473,13
3187430,定期代は、いくらまででる？,月額10万円までです。但し、最も経済的かつ合理的なルートとなります。,16474,13
3187431,寮は、どこにありますか？,"寮については、こちらを確認して下さい。
（東京）
https://twins.toyotsu.co.jp/ap0091/sdb79.nsf/View_UNID/B3FB909235D08D8449257F5300164B3C?OpenDocument
（名古屋）
https://twins.toyotsu.co.jp/ap0091/sdb79.nsf/View_UNID/0AE7746119293C5849257BB2001B5811?OpenDocument
（大阪）
https://twins.toyotsu.co.jp/ap0091/sdb79.nsf/View_UNID/A85BFEC5DF3F439B49257F53000BD0F2?OpenDocument
 

",16475,13
3187432,a,ｂ,16476,13
3187433,d,e,16477,13
3187434,v,vサイン？？,16478,13
3187435,勤怠,勤怠の何についてお困りでしょうか？,16479,13
3187436,eeee,ｆｆｆｆ,16480,13
3187437,その他支給の内容は,給与明細書の「その他支給」欄については、名古屋THR給与部(豊通給与G)へ確認して下さい。,16481,13
3187438,日当について詳しく聞きたい,"日当について、
・海外出張は60ドル/日
・国内出張は2,600円/日（所要時間11時間未満）または4,000円/日（所要時間11時間以上）",16482,13
3187439,出勤中に怪我をした場合どうしたらいいでしょうか？,"通勤中に怪我をした場合（労災）は、こちらを確認して下さい。
https://twins-a3.toyotsu.co.jp/AP0103/KeijiPub.nsf/vwDocNo-Link-Teikei/T000564?OpenDocument",16483,13
3187440,介護休暇は、どれくらいある？,介護休暇の日数は、対象となる家族の人数にかかわらず、4月1日から翌年3月31日までの1年間につき10日を上限です。（介護休業規程より）,16484,13
3187441,介護フレックスは　ある？,"介護フレックス制度はあります。
「対象家族の介護を容易にするための措置を希望する場合は、会社に届け出て連続する1年の期間を限度として、介護フレックスタイム制度の適用を受けることができる。尚、申請の際には、診断書を添付するよう求めることがある。但し、第5条に定める介護休業の適用除外者を除く。
2.介護フレックスタイム制度の適用を受ける者について、同一対象家族において介護フレックスタイム制度の期間は、介護休業とは別に、1回目の利用開始日から3年の範囲内を上限とする。
3.第1項、第2項の定めにかかわらず、特別の事情により介護フレックスタイム制度の適用期間の延長を認めることがある。
4.第1項の措置を希望する者は、次の各号のいずれかのコアタイムを選択し、所定の用紙により会社に届出なければならない。
　1.9:00～13:00　2.10:00～14:00　3.11:00～15:00　4.13:00～17:00
5.前項で選択したコアタイムについては、会社の承認を得て変更することができる。
6.介護フレックスタイム制度と半日休暇の取得は併用できるものとする。
～介護休業規程より～",16485,13
3187442,介護フレックスは、何時からとれる？,"介護フレックスについては、以下を確認下さい（介護休業規程より）
「対象家族の介護を容易にするための措置を希望する場合は、会社に届け出て連続する1年の期間を限度として、介護フレックスタイム制度の適用を受けることができる。尚、申請の際には、診断書を添付するよう求めることがある。但し、第5条に定める介護休業の適用除外者を除く。
2.介護フレックスタイム制度の適用を受ける者について、同一対象家族において介護フレックスタイム制度の期間は、介護休業とは別に、1回目の利用開始日から3年の範囲内を上限とする。
3.第1項、第2項の定めにかかわらず、特別の事情により介護フレックスタイム制度の適用期間の延長を認めることがある。
4.第1項の措置を希望する者は、次の各号のいずれかのコアタイムを選択し、所定の用紙により会社に届出なければならない。
　1.9:00～13:00　2.10:00～14:00　3.11:00～15:00　4.13:00～17:00
5.前項で選択したコアタイムについては、会社の承認を得て変更することができる。
6.介護フレックスタイム制度と半日休暇の取得は併用できるものとする。",16486,13
3187443,介護休暇は、何日取得できますか？,介護休暇の日数は、対象となる家族の人数にかかわらず、4月1日から翌年3月31日までの1年間につき10日を上限です。（介護休業規程より）,16487,13
3187444,介護休暇は、どれくらいとれますか？,介護休暇の日数は、対象となる家族の人数にかかわらず、4月1日から翌年3月31日までの1年間につき10日を上限とする（介護休業規程より）,16488,13
3187445,出産したら会社からお金がもらえる？,共済会より出産祝い金が支給されます。,16489,13
3187446,産休は、何年とれる？,"産前産後休暇について、以下の社内規程のとおりです。
女性の社員が出産するときは、産前6週間（多胎妊娠のときは14週間）産後8週間の休暇を受けることができる。本休暇は有給とする。
2.産前休暇は本人の請求により受けることができる。産後休暇の場合、8週間のうちはじめの6週間については就業させない。産後6週間経過後は本人の請求があった場合、医師が支障ないと認めた業務につかせることがある",16490,13
3187447,育休は、何年とれますか？,"育児休業の期間について、
社員はその満2歳に満たない子を養育する為に、申出によりその子が満2歳に達するまでの間、本規程に従って休業することができる。（育児休業規程より）",16491,13
